,Date,start,end,INP,T,INP_plus,INP_minus
0,16092612001500,1200,1500,,-27.0,,
1,16092612111512,1211,1512,,-27.0,,
2,16092710571426,1057,1426,,-27.0,,
3,16092812351535,1235,1535,,-27.0,,
4,16092813341540,1334,1540,,-27.0,,
5,16093010191319,1019,1319,,-27.0,,
6,16093011201355,1120,1355,,-27.0,,
7,16093014211621,1421,1621,,-27.0,,
8,16100310261327,1026,1327,,-27.0,,
9,16100310201359,1020,1359,,-27.0,,
10,16100310321335,1032,1335,,-27.0,,
11,16100313351636,1335,1636,,-27.0,,
12,16100313471623,1347,1623,,-27.0,,
13,16100410331320,1033,1320,,-27.0,,
14,16100511161218,1116,1218,,-27.0,,
15,16100513391439,1339,1439,,-27.0,,
16,16100511161559,1116,1559,,-27.0,,
17,16100614241654,1424,1654,,-27.0,,
18,16100611401410,1140,1410,,-27.0,,
19,16100614241654,1424,1654,,-27.0,,
20,16100611391413,1139,1413,,-27.0,,
21,16100614201658,1420,1658,,-27.0,,
22,16100710411241,1041,1241,,-27.0,,
23,16100713021502,1302,1502,,-27.0,,
24,16100713021502,1302,1502,,-27.0,,
25,16100711211306,1121,1306,,-27.0,,
26,16101012391339,1239,1339,,-27.0,,
27,16101013501636,1350,1636,,-27.0,,
28,16101011291636,1129,1636,,-27.0,,
29,16101110401403,1040,1403,13.0782198356,-27.0,15.2448077231,11.1008733275
30,16101114101624,1410,1624,,-27.0,,
31,16101110401403,1040,1403,,-27.0,,
32,16101114101624,1410,1624,,-27.0,,
33,16101310391442,1039,1442,,-27.0,,
34,16101310411442,1041,1442,,-27.0,,
35,16101410391219,1039,1219,,-27.0,,
36,16101407301031,0730,1031,,-27.0,,
37,16101711461449,1146,1449,,-27.0,,
38,16101715101711,1510,1711,,-27.0,,
39,16101810551415,1055,1415,,-27.0,,
40,16101810551610,1055,1610,,-27.0,,
41,16101814151610,1415,1610,,-27.0,,
42,16101810451352,1045,1352,,-27.0,,
43,16101814001615,1400,1615,,-27.0,,
44,16101910041304,1004,1304,,-27.0,,
45,16101913201621,1320,1621,,-27.0,,
46,16102011451335,1145,1335,,-27.0,nan,nan
47,16102013451600,1345,1600,,-27.0,nan,nan
48,16102114421636,1442,1636,,-27.0,,
49,16102111421636,1142,1636,,-27.0,,
50,16102114421636,1442,1636,,-27.0,,
51,16102412051537,1205,1537,,-27.0,,
52,16102711491558,1149,1558,,-27.0,,
53,16102711491558,1149,1558,,-27.0,,
54,16102711491558,1149,1558,,-27.0,,
55,16103110171730,1017,1730,,-27.0,,
56,16103110171730,1017,1730,,-27.0,,
57,16110111101410,1110,1410,,-27.0,nan,nan
58,16110210291529,1029,1529,,-27.0,,
59,16092612001500,1200,1500,,-26.0,,
60,16092612111512,1211,1512,,-26.0,,
61,16092710571426,1057,1426,,-26.0,,
62,16092812351535,1235,1535,,-26.0,,
63,16092813341540,1334,1540,,-26.0,,
64,16093010191319,1019,1319,,-26.0,,
65,16093011201355,1120,1355,,-26.0,,
66,16093014211621,1421,1621,,-26.0,,
67,16100310261327,1026,1327,19.8445165671,-26.0,22.3470082627,17.5188941165
68,16100310201359,1020,1359,,-26.0,,
69,16100310321335,1032,1335,,-26.0,,
70,16100313351636,1335,1636,,-26.0,,
71,16100313471623,1347,1623,,-26.0,,
72,16100410331320,1033,1320,22.0488404589,-26.0,25.6571571171,18.7472383715
73,16100511161218,1116,1218,34.604439565,-26.0,41.7302061724,28.1991530776
74,16100513391439,1339,1439,,-26.0,,
75,16100511161559,1116,1559,,-26.0,,
76,16100614241654,1424,1654,,-26.0,,
77,16100611401410,1140,1410,,-26.0,nan,nan
78,16100614241654,1424,1654,,-26.0,,
79,16100611391413,1139,1413,,-26.0,,
80,16100614201658,1420,1658,,-26.0,,
81,16100710411241,1041,1241,,-26.0,,
82,16100713021502,1302,1502,,-26.0,,
83,16100713021502,1302,1502,,-26.0,nan,nan
84,16100711211306,1121,1306,,-26.0,,
85,16101012391339,1239,1339,,-26.0,,
86,16101013501636,1350,1636,,-26.0,,
87,16101011291636,1129,1636,,-26.0,,
88,16101110401403,1040,1403,7.28730631445,-26.0,9.01311765262,5.75073635559
89,16101114101624,1410,1624,,-26.0,,
90,16101110401403,1040,1403,,-26.0,,
91,16101114101624,1410,1624,,-26.0,nan,nan
92,16101310391442,1039,1442,,-26.0,,
93,16101310411442,1041,1442,,-26.0,,
94,16101410391219,1039,1219,,-26.0,,
95,16101407301031,0730,1031,,-26.0,,
96,16101711461449,1146,1449,,-26.0,,
97,16101715101711,1510,1711,,-26.0,,
98,16101810551415,1055,1415,,-26.0,,
99,16101810551610,1055,1610,,-26.0,,
100,16101814151610,1415,1610,,-26.0,,
101,16101810451352,1045,1352,,-26.0,,
102,16101814001615,1400,1615,,-26.0,,
103,16101910041304,1004,1304,,-26.0,,
104,16101913201621,1320,1621,,-26.0,,
105,16102011451335,1145,1335,20.1202249779,-26.0,24.2799926348,16.3573168251
106,16102013451600,1345,1600,21.4902926398,-26.0,25.8837641011,17.523665623
107,16102114421636,1442,1636,,-26.0,,
108,16102111421636,1142,1636,,-26.0,,
109,16102114421636,1442,1636,,-26.0,,
110,16102412051537,1205,1537,,-26.0,,
111,16102711491558,1149,1558,,-26.0,,
112,16102711491558,1149,1558,,-26.0,,
113,16102711491558,1149,1558,,-26.0,,
114,16103110171730,1017,1730,,-26.0,,
115,16103110171730,1017,1730,,-26.0,,
116,16110111101410,1110,1410,7.8978469102,-26.0,10.248217934,5.8676092197
117,16110210291529,1029,1529,,-26.0,,
118,16092612001500,1200,1500,,-25.0,,
119,16092612111512,1211,1512,,-25.0,,
120,16092710571426,1057,1426,,-25.0,,
121,16092812351535,1235,1535,,-25.0,nan,nan
122,16092813341540,1334,1540,,-25.0,,
123,16093010191319,1019,1319,,-25.0,,
124,16093011201355,1120,1355,,-25.0,,
125,16093014211621,1421,1621,,-25.0,,
126,16100310261327,1026,1327,7.87464674395,-25.0,9.59902384541,6.32713888743
127,16100310201359,1020,1359,8.42999550223,-25.0,10.6140096326,6.52006812987
128,16100310321335,1032,1335,,-25.0,nan,nan
129,16100313351636,1335,1636,,-25.0,,
130,16100313471623,1347,1623,,-25.0,,
131,16100410331320,1033,1320,12.2983224671,-25.0,15.1151736318,9.78818587322
132,16100511161218,1116,1218,17.7476703791,-25.0,23.0552902503,13.160530628
133,16100513391439,1339,1439,,-25.0,,
134,16100511161559,1116,1559,,-25.0,,
135,16100614241654,1424,1654,,-25.0,,
136,16100611401410,1140,1410,3.38856052495,-25.0,4.00152954629,2.82681283695
137,16100614241654,1424,1654,,-25.0,,
138,16100611391413,1139,1413,,-25.0,,
139,16100614201658,1420,1658,,-25.0,,
140,16100710411241,1041,1241,,-25.0,,
141,16100713021502,1302,1502,12.7249148956,-25.0,16.0791239923,9.77087246561
142,16100713021502,1302,1502,15.659086413,-25.0,18.9288434794,12.7031855559
143,16100711211306,1121,1306,,-25.0,,
144,16101012391339,1239,1339,,-25.0,nan,nan
145,16101013501636,1350,1636,,-25.0,,
146,16101011291636,1129,1636,,-25.0,nan,nan
147,16101110401403,1040,1403,4.44965527798,-25.0,5.81604988869,3.27250204659
148,16101114101624,1410,1624,,-25.0,,
149,16101110401403,1040,1403,15.5030631273,-25.0,17.8715262833,13.3201307353
150,16101114101624,1410,1624,16.303077022,-25.0,19.4584634826,13.4343771287
151,16101310391442,1039,1442,,-25.0,,
152,16101310411442,1041,1442,,-25.0,,
153,16101410391219,1039,1219,,-25.0,,
154,16101407301031,0730,1031,,-25.0,,
155,16101711461449,1146,1449,,-25.0,,
156,16101715101711,1510,1711,25.1086066488,-25.0,28.6041273882,21.8611230995
157,16101810551415,1055,1415,12.581814973,-25.0,15.3154130474,10.1226168986
158,16101810551610,1055,1610,,-25.0,,
159,16101814151610,1415,1610,18.5125696965,-25.0,22.1892808766,15.1699106904
160,16101810451352,1045,1352,,-25.0,,
161,16101814001615,1400,1615,,-25.0,,
162,16101910041304,1004,1304,,-25.0,,
163,16101913201621,1320,1621,,-25.0,,
164,16102011451335,1145,1335,8.82894997395,-25.0,11.6469007747,6.40785867737
165,16102013451600,1345,1600,8.59299068011,-25.0,11.4432918939,6.16953391081
166,16102114421636,1442,1636,,-25.0,,
167,16102111421636,1142,1636,,-25.0,,
168,16102114421636,1442,1636,,-25.0,,
169,16102412051537,1205,1537,,-25.0,,
170,16102711491558,1149,1558,13.7386933922,-25.0,15.6298676803,11.9778975191
171,16102711491558,1149,1558,13.5973135777,-25.0,15.3046381473,11.9971286779
172,16102711491558,1149,1558,,-25.0,,
173,16103110171730,1017,1730,6.81301489598,-25.0,7.7466222379,5.94130561517
174,16103110171730,1017,1730,,-25.0,,
175,16110111101410,1110,1410,3.20139418583,-25.0,4.77785923577,1.94506246923
176,16110210291529,1029,1529,,-25.0,,
177,16092612001500,1200,1500,10.8414209414,-24.0,13.0212589856,8.87082036995
178,16092612111512,1211,1512,,-24.0,,
179,16092710571426,1057,1426,,-24.0,,
180,16092812351535,1235,1535,13.8823715316,-24.0,16.5262687589,11.4756101068
181,16092813341540,1334,1540,,-24.0,,
182,16093010191319,1019,1319,,-24.0,,
183,16093011201355,1120,1355,,-24.0,,
184,16093014211621,1421,1621,,-24.0,,
185,16100310261327,1026,1327,3.02584070302,-24.0,4.13932162959,2.08922902139
186,16100310201359,1020,1359,5.44864755378,-24.0,7.291989323,3.87939254256
187,16100310321335,1032,1335,4.88256586411,-24.0,5.65207603524,4.1719788303
188,16100313351636,1335,1636,,-24.0,,
189,16100313471623,1347,1623,,-24.0,,
190,16100410331320,1033,1320,9.9740135745,-24.0,12.5411093082,7.71363241162
191,16100511161218,1116,1218,12.8351212274,-24.0,17.4132355524,8.97748702233
192,16100513391439,1339,1439,,-24.0,,
193,16100511161559,1116,1559,,-24.0,,
194,16100614241654,1424,1654,19.084613864,-24.0,22.3584168615,16.0775886443
195,16100611401410,1140,1410,1.68578875584,-24.0,2.1169249,1.30587394502
196,16100614241654,1424,1654,,-24.0,,
197,16100611391413,1139,1413,,-24.0,,
198,16100614201658,1420,1658,,-24.0,,
199,16100710411241,1041,1241,,-24.0,,
200,16100713021502,1302,1502,6.0540651826,-24.0,8.40424307491,4.10405395695
201,16100713021502,1302,1502,7.58780505425,-24.0,9.89913027926,5.5903360384
202,16100711211306,1121,1306,,-24.0,,
203,16101012391339,1239,1339,23.3715353754,-24.0,30.2637483506,17.3939890668
204,16101013501636,1350,1636,14.1937950938,-24.0,16.8773408873,11.7513135573
205,16101011291636,1129,1636,6.41960048922,-24.0,7.77922245313,5.19599325411
206,16101110401403,1040,1403,2.26431022465,-24.0,3.27111438728,1.44674744133
207,16101114101624,1410,1624,,-24.0,,
208,16101110401403,1040,1403,8.02581546665,-24.0,9.79305237517,6.44410932217
209,16101114101624,1410,1624,8.41275640915,-24.0,10.7046161488,6.4075832367
210,16101310391442,1039,1442,,-24.0,,
211,16101310411442,1041,1442,,-24.0,,
212,16101410391219,1039,1219,,-24.0,,
213,16101407301031,0730,1031,,-24.0,,
214,16101711461449,1146,1449,8.92741173474,-24.0,11.2069988623,6.91022897874
215,16101715101711,1510,1711,15.6621076236,-24.0,18.5448267676,13.0274256697
216,16101810551415,1055,1415,8.44585511345,-24.0,10.6845540147,6.48155621226
217,16101810551610,1055,1610,7.30637770092,-24.0,8.71149376119,6.02570608508
218,16101814151610,1415,1610,11.3109231771,-24.0,14.1974023783,8.7584961499
219,16101810451352,1045,1352,,-24.0,,
220,16101814001615,1400,1615,,-24.0,,
221,16101910041304,1004,1304,,-24.0,,
222,16101913201621,1320,1621,,-24.0,,
223,16102011451335,1145,1335,2.89503391926,-24.0,4.53422965839,1.65269768427
224,16102013451600,1345,1600,3.41612758674,-24.0,5.27471629587,1.98438332205
225,16102114421636,1442,1636,22.4830030832,-24.0,26.5427214136,18.7671444019
226,16102111421636,1142,1636,,-24.0,,
227,16102114421636,1442,1636,28.6584835939,-24.0,32.713927639,24.8986381945
228,16102412051537,1205,1537,,-24.0,,
229,16102711491558,1149,1558,10.3152199546,-24.0,11.9914876407,8.76933068367
230,16102711491558,1149,1558,7.73714692061,-24.0,9.06224901295,6.51918449806
231,16102711491558,1149,1558,,-24.0,,
232,16103110171730,1017,1730,2.43978224509,-24.0,3.01732731059,1.92413524072
233,16103110171730,1017,1730,,-24.0,,
234,16110111101410,1110,1410,0.964797098342,-24.0,1.87982822179,0.369899308225
235,16110210291529,1029,1529,6.60333822956,-24.0,7.82952233657,5.48754492715
236,16092612001500,1200,1500,7.17292008718,-23.0,8.96428348101,5.59079416612
237,16092612111512,1211,1512,,-23.0,nan,nan
238,16092710571426,1057,1426,,-23.0,,
239,16092812351535,1235,1535,4.75451027115,-23.0,6.33481453548,3.41134180928
240,16092813341540,1334,1540,,-23.0,,
241,16093010191319,1019,1319,,-23.0,,
242,16093011201355,1120,1355,,-23.0,,
243,16093014211621,1421,1621,,-23.0,,
244,16100310261327,1026,1327,1.02392130154,-23.0,1.67196427074,0.552747577282
245,16100310201359,1020,1359,2.6886446733,-23.0,4.02576298581,1.62561311879
246,16100310321335,1032,1335,3.09395201698,-23.0,3.71640263529,2.53042453601
247,16100313351636,1335,1636,,-23.0,,
248,16100313471623,1347,1623,,-23.0,,
249,16100410331320,1033,1320,7.37601693272,-23.0,9.60080880558,5.45793963072
250,16100511161218,1116,1218,6.74948725121,-23.0,10.1354248157,4.08402980675
251,16100513391439,1339,1439,,-23.0,,
252,16100511161559,1116,1559,,-23.0,,
253,16100614241654,1424,1654,7.46750086031,-23.0,9.57770653387,5.62407296454
254,16100611401410,1140,1410,1.18558011349,-23.0,1.55541758812,0.866963972186
255,16100614241654,1424,1654,,-23.0,,
256,16100611391413,1139,1413,,-23.0,,
257,16100614201658,1420,1658,,-23.0,,
258,16100710411241,1041,1241,20.4731582768,-23.0,24.6593378895,16.7082067342
259,16100713021502,1302,1502,4.59287715399,-23.0,6.6387457182,2.94717525645
260,16100713021502,1302,1502,4.06335475253,-23.0,5.78171999299,2.65884572123
261,16100711211306,1121,1306,,-23.0,,
262,16101012391339,1239,1339,15.2715121979,-23.0,20.8114797223,10.64621134
263,16101013501636,1350,1636,8.73628741298,-23.0,10.8633931366,6.85024594638
264,16101011291636,1129,1636,4.06798190422,-23.0,5.1626722176,3.10930631964
265,16101110401403,1040,1403,1.29792333682,-23.0,2.07316363942,0.711924413533
266,16101114101624,1410,1624,,-23.0,,
267,16101110401403,1040,1403,5.48654405972,-23.0,6.9963985879,4.16222029557
268,16101114101624,1410,1624,4.28671515423,-23.0,5.95676577162,2.903351104
269,16101310391442,1039,1442,,-23.0,nan,nan
270,16101310411442,1041,1442,,-23.0,,
271,16101410391219,1039,1219,15.8060413802,-23.0,19.2283032879,12.7267794724
272,16101407301031,0730,1031,,-23.0,,
273,16101711461449,1146,1449,4.82300757607,-23.0,6.52069804806,3.38772147567
274,16101715101711,1510,1711,9.43517466391,-23.0,11.6966316087,7.42175490922
275,16101810551415,1055,1415,4.50479491327,-23.0,6.16678517061,3.11720465592
276,16101810551610,1055,1610,3.86751280238,-23.0,4.89685679621,2.96261325302
277,16101814151610,1415,1610,6.21668618235,-23.0,8.39042848159,4.37699605702
278,16101810451352,1045,1352,4.24806200774,-23.0,4.98905257686,3.5698336148
279,16101814001615,1400,1615,5.92233219083,-23.0,6.91608742447,5.0074644497
280,16101910041304,1004,1304,,-23.0,nan,nan
281,16101913201621,1320,1621,3.22994579533,-23.0,3.99737679433,2.55077290259
282,16102011451335,1145,1335,1.60086077995,-23.0,2.8278020962,0.770778967823
283,16102013451600,1345,1600,1.6382535487,-23.0,2.96219358546,0.741157956379
284,16102114421636,1442,1636,9.28602591276,-23.0,11.8486034801,7.06730799452
285,16102111421636,1142,1636,,-23.0,,
286,16102114421636,1442,1636,20.5220342696,-23.0,24.0867132781,17.2529539068
287,16102412051537,1205,1537,11.4076993714,-23.0,14.120046814,8.99736450733
288,16102711491558,1149,1558,8.80720006798,-23.0,10.3670649851,7.37771356593
289,16102711491558,1149,1558,4.52604564236,-23.0,5.55194327593,3.60728767858
290,16102711491558,1149,1558,,-23.0,nan,nan
291,16103110171730,1017,1730,1.27697727027,-23.0,1.6995426477,0.916309953959
292,16103110171730,1017,1730,5.85887345234,-23.0,6.9306335656,4.89273304655
293,16110111101410,1110,1410,,-23.0,,
294,16110210291529,1029,1529,3.06072464751,-23.0,3.92176392042,2.3100761792
295,16092612001500,1200,1500,4.51667126533,-22.0,5.98193679699,3.26064320644
296,16092612111512,1211,1512,2.84577873819,-22.0,3.45086587518,2.30064050357
297,16092710571426,1057,1426,1.28688842957,-22.0,1.67447480566,0.95221793683
298,16092812351535,1235,1535,1.70926211875,-22.0,2.68722018774,0.968439852213
299,16092813341540,1334,1540,,-22.0,,
300,16093010191319,1019,1319,8.09816824945,-22.0,10.052154329,6.36195994771
301,16093011201355,1120,1355,3.81278997826,-22.0,4.54803303711,3.14263914582
302,16093014211621,1421,1621,5.76012083878,-22.0,6.80275775113,4.80964575661
303,16100310261327,1026,1327,0.333783267552,-22.0,0.738148231324,0.106287548715
304,16100310201359,1020,1359,1.01484476261,-22.0,1.87281600849,0.430960274718
305,16100310321335,1032,1335,1.55411260111,-22.0,1.99310593113,1.17404240842
306,16100313351636,1335,1636,,-22.0,,
307,16100313471623,1347,1623,,-22.0,,
308,16100410331320,1033,1320,4.92923732717,-22.0,6.80260194757,3.36258727762
309,16100511161218,1116,1218,3.67085011063,-22.0,6.21838716746,1.84379317382
310,16100513391439,1339,1439,45.8742201448,-22.0,54.5871824799,37.961591143
311,16100511161559,1116,1559,,-22.0,,
312,16100614241654,1424,1654,3.18653643289,-22.0,4.61291423,2.02693641357
313,16100611401410,1140,1410,0.644694486431,-22.0,0.917202813117,0.423407493079
314,16100614241654,1424,1654,,-22.0,,
315,16100611391413,1139,1413,,-22.0,,
316,16100614201658,1420,1658,,-22.0,,
317,16100710411241,1041,1241,12.9090365378,-22.0,16.2995895914,9.93971155428
318,16100713021502,1302,1502,2.02789390353,-22.0,3.44791310346,1.00804137026
319,16100713021502,1302,1502,3.08769715509,-22.0,4.54025175234,1.94899876699
320,16100711211306,1121,1306,,-22.0,,
321,16101012391339,1239,1339,7.07554964104,-22.0,11.1107143353,3.9550516135
322,16101013501636,1350,1636,4.43196864445,-22.0,5.97136256902,3.13363897691
323,16101011291636,1129,1636,2.40260242062,-22.0,3.2543127874,1.68690678264
324,16101110401403,1040,1403,1.01961139893,-22.0,1.72250938931,0.505954787859
325,16101114101624,1410,1624,,-22.0,nan,nan
326,16101110401403,1040,1403,3.32726277389,-22.0,4.52975884568,2.31029746613
327,16101114101624,1410,1624,1.9671983154,-22.0,3.14162952008,1.07945367788
328,16101310391442,1039,1442,5.30034481072,-22.0,6.79850715785,3.99979563232
329,16101310411442,1041,1442,5.92040513018,-22.0,7.53406963759,4.50599373482
330,16101410391219,1039,1219,8.55207985568,-22.0,11.1344849393,6.31267477206
331,16101407301031,0730,1031,,-22.0,,
332,16101711461449,1146,1449,2.87860917581,-22.0,4.22016233267,1.79946039054
333,16101715101711,1510,1711,7.41905539039,-22.0,9.424112729,5.66203524187
334,16101810551415,1055,1415,1.80761048448,-22.0,2.905684991,0.98393597795
335,16101810551610,1055,1610,1.34002277889,-22.0,1.96112411684,0.843365885391
336,16101814151610,1415,1610,4.26375638697,-22.0,6.09727526869,2.76428967916
337,16101810451352,1045,1352,2.8263241573,-22.0,3.44128875393,2.27412173685
338,16101814001615,1400,1615,3.12533398686,-22.0,3.85205828141,2.47749718481
339,16101910041304,1004,1304,,-22.0,nan,nan
340,16101913201621,1320,1621,2.11885705737,-22.0,2.72935841147,1.59661380952
341,16102011451335,1145,1335,,-22.0,,
342,16102013451600,1345,1600,,-22.0,,
343,16102114421636,1442,1636,3.51459938119,-22.0,5.23080044656,2.14225796494
344,16102111421636,1142,1636,6.69174964295,-22.0,8.24702106727,5.3084080432
345,16102114421636,1442,1636,11.61618111,-22.0,14.330796359,9.19716450671
346,16102412051537,1205,1537,4.64277533088,-22.0,6.40953930417,3.1780239362
347,16102711491558,1149,1558,8.09169676621,-22.0,9.58529087872,6.72848106876
348,16102711491558,1149,1558,2.5069751976,-22.0,3.28691473033,1.83417533467
349,16102711491558,1149,1558,7.31028692754,-22.0,8.83759675423,5.93423310526
350,16103110171730,1017,1730,0.813598499136,-22.0,1.15446653414,0.534628525249
351,16103110171730,1017,1730,2.00080984989,-22.0,2.69654658539,1.41069282185
352,16110111101410,1110,1410,,-22.0,,
353,16110210291529,1029,1529,1.68501093004,-22.0,2.33264778964,1.14776487503
354,16092612001500,1200,1500,1.20614479757,-21.0,1.9826159796,0.63891108832
355,16092612111512,1211,1512,0.934407527557,-21.0,1.29051809866,0.638245858816
356,16092710571426,1057,1426,0.783266989424,-21.0,1.0897614246,0.529688437606
357,16092812351535,1235,1535,0.841389484042,-21.0,1.57399985025,0.345914920307
358,16092813341540,1334,1540,,-21.0,,
359,16093010191319,1019,1319,2.03906101156,-21.0,3.08833408517,1.20756571573
360,16093011201355,1120,1355,1.51623474949,-21.0,1.98225490473,1.11530682067
361,16093014211621,1421,1621,2.11002836591,-21.0,2.75241609153,1.55980247048
362,16100310261327,1026,1327,,-21.0,,
363,16100310201359,1020,1359,0.691069024201,-21.0,1.40624659702,0.249978209373
364,16100310321335,1032,1335,0.798298275943,-21.0,1.13109187308,0.524427816134
365,16100313351636,1335,1636,4.1505707169,-21.0,5.02753011676,3.36227992612
366,16100313471623,1347,1623,,-21.0,,
367,16100410331320,1033,1320,3.12978239695,-21.0,4.62001631738,1.94626304737
368,16100511161218,1116,1218,1.76224325648,-21.0,3.62888445691,0.616082176091
369,16100513391439,1339,1439,19.6991879772,-21.0,25.3915112311,14.8071980567
370,16100511161559,1116,1559,,-21.0,,
371,16100614241654,1424,1654,1.52097551819,-21.0,2.51377170916,0.794957105004
372,16100611401410,1140,1410,0.377768348528,-21.0,0.596990455302,0.209767575088
373,16100614241654,1424,1654,,-21.0,,
374,16100611391413,1139,1413,5.82419370393,-21.0,6.84055916801,4.90118697692
375,16100614201658,1420,1658,,-21.0,,
376,16100710411241,1041,1241,3.72738109185,-21.0,5.65250451408,2.22348573981
377,16100713021502,1302,1502,1.14222048414,-21.0,2.28600938846,0.398598246495
378,16100713021502,1302,1502,1.40272137674,-21.0,2.4384410277,0.680857934931
379,16100711211306,1121,1306,,-21.0,,
380,16101012391339,1239,1339,3.53629189789,-21.0,6.3880987833,1.59915167915
381,16101013501636,1350,1636,1.14775924605,-21.0,1.99598132102,0.5406014281
382,16101011291636,1129,1636,0.758778945184,-21.0,1.26601572517,0.387556893986
383,16101110401403,1040,1403,0.689325704157,-21.0,1.27214569442,0.29574709321
384,16101114101624,1410,1624,19.8732668081,-21.0,23.3747181317,16.6768011942
385,16101110401403,1040,1403,1.73290571237,-21.0,2.59155867626,1.05978351251
386,16101114101624,1410,1624,1.15062977137,-21.0,2.09731399397,0.490632115946
