1.678418863668499091e-316,9.289684720778188394e-316,1.472208511174896319e-316,1.483725774258230786e-316
-1.474000000000000021e+01,2.029553643564028509e-01,2.702702702702702853e-02,2.739897418811438712e+01
-2.071000000000000085e+01,4.116285270726722789e-01,5.405405405405405705e-02,5.556985115481076321e+01
-2.223000000000000043e+01,6.263510224300962159e-01,8.108108108108108558e-02,8.455738802806311583e+01
-2.260999999999999943e+01,8.474840827981051650e-01,1.081081081081081141e-01,1.144103511777442179e+02
-2.296999999999999886e+01,1.075422295144428331e+00,1.351351351351351426e-01,1.451820098444978271e+02
-2.296999999999999886e+01,1.310597838215393995e+00,1.621621621621621712e-01,1.769307081590782218e+02
-2.312000000000000099e+01,1.553485414681992527e+00,1.891891891891891997e-01,2.097205309820691355e+02
-2.330999999999999872e+01,1.804608019687039988e+00,2.162162162162162282e-01,2.436220826577504113e+02
-2.330999999999999872e+01,2.064543721992744274e+00,2.432432432432432567e-01,2.787134024690204797e+02
-2.337999999999999901e+01,2.333933678814039681e+00,2.702702702702702853e-01,3.150810466398953622e+02
-2.337999999999999901e+01,2.613491663872165027e+00,2.972972972972973138e-01,3.528213746227424963e+02
-2.351999999999999957e+01,2.904015465007582897e+00,3.243243243243243423e-01,3.920420877760237204e+02
-2.369999999999999929e+01,3.206400609602064744e+00,3.513513513513513709e-01,4.328640822962787524e+02
-2.376000000000000156e+01,3.521657012704257461e+00,3.783783783783783994e-01,4.754236967150747546e+02
-2.376000000000000156e+01,3.850929328043766198e+00,4.054054054054054279e-01,5.198754592859087325e+02
-2.382999999999999829e+01,4.195522036450380909e+00,4.324324324324324564e-01,5.663954749208014618e+02
-2.382999999999999829e+01,4.556930659927654226e+00,4.594594594594594850e-01,6.151856390902333942e+02
-2.392000000000000171e+01,4.936880988724325903e+00,4.864864864864865135e-01,6.664789334777840395e+02
-2.408999999999999986e+01,5.337378924059700935e+00,5.135135135135134865e-01,7.205461547480597346e+02
-2.423999999999999844e+01,5.760774582133394439e+00,5.405405405405405705e-01,7.777045685880084420e+02
-2.430000000000000071e+01,6.209845854847726443e+00,5.675675675675675436e-01,8.383291904044432385e+02
-2.435999999999999943e+01,6.687908974385289973e+00,5.945945945945946276e-01,9.028677115420144901e+02
-2.457999999999999829e+01,7.198967281696041276e+00,6.216216216216216006e-01,9.718605830289657206e+02
-2.457999999999999829e+01,7.747915223575462917e+00,6.486486486486486847e-01,1.045968555182687851e+03
-2.478000000000000114e+01,8.340824169305362190e+00,6.756756756756756577e-01,1.126011262856223993e+03
-2.487999999999999901e+01,8.985352887747064088e+00,7.027027027027027417e-01,1.213022639845854201e+03
-2.510999999999999943e+01,9.691354219630952116e+00,7.297297297297297147e-01,1.308332819650178635e+03
-2.526000000000000156e+01,1.047180248376299971e+01,7.567567567567567988e-01,1.413693335308005089e+03
-2.530000000000000071e+01,1.134426941455102344e+01,7.837837837837837718e-01,1.531476370964388252e+03
-2.530000000000000071e+01,1.233339084139934094e+01,8.108108108108108558e-01,1.665007763588911303e+03
-2.560000000000000142e+01,1.347524772900866097e+01,8.378378378378378288e-01,1.819158443416169348e+03
-2.560000000000000142e+01,1.482577777933424912e+01,8.648648648648649129e-01,2.001480000210124217e+03
-2.596000000000000085e+01,1.647869297425432222e+01,8.918918918918918859e-01,2.224623551524333379e+03
-2.637000000000000099e+01,1.860967128871195797e+01,9.189189189189189699e-01,2.512305623976115385e+03
-2.644000000000000128e+01,2.161311653395761923e+01,9.459459459459459429e-01,2.917770732084278734e+03
-2.651000000000000156e+01,2.674754009366091978e+01,9.729729729729730270e-01,3.610917912644226362e+03
-2.689000000000000057e+01,nan,1.000000000000000000e+00,inf
-1.275000000000000000e+01,1.202802359885987299e-01,2.857142857142857054e-02,2.898753687325229578e+01
-1.696000000000000085e+01,2.441514523773172518e-01,5.714285714285714107e-02,5.884050002293346182e+01
-2.017000000000000171e+01,3.718346833596977152e-01,8.571428571428571508e-02,8.961215868968716336e+01
-2.030999999999999872e+01,5.035720207645952851e-01,1.142857142857142821e-01,1.213608570042674728e+02
-2.035000000000000142e+01,6.396293768765906051e-01,1.428571428571428492e-01,1.541506798272582159e+02
-2.042999999999999972e+01,7.802997157798322592e-01,1.714285714285714302e-01,1.880522315029397191e+02
-2.060999999999999943e+01,9.259068519261812735e-01,2.000000000000000111e-01,2.231435513142097022e+02
-2.071999999999999886e+01,1.076809939772134905e+00,2.285714285714285643e-01,2.595111954850845564e+02
-2.082000000000000028e+01,1.233408811070255462e+00,2.571428571428571175e-01,2.972515234679315768e+02
-2.085999999999999943e+01,1.396150359424119802e+00,2.857142857142856984e-01,3.364722366212129145e+02
-2.101000000000000156e+01,1.565536228802771657e+00,3.142857142857142794e-01,3.772942311414680034e+02
-2.117999999999999972e+01,1.742132139254207290e+00,3.428571428571428603e-01,4.198538455602640056e+02
-2.119999999999999929e+01,1.926579286851028083e+00,3.714285714285714413e-01,4.643056081310978129e+02
-2.128999999999999915e+01,2.119608397369255659e+00,4.000000000000000222e-01,5.108256237659907129e+02
-2.137000000000000099e+01,2.322057211350301742e+00,4.285714285714285476e-01,5.596157879354227589e+02
-2.137000000000000099e+01,2.534892457771672714e+00,4.571428571428571286e-01,6.109090823229731768e+02
-2.141000000000000014e+01,2.759237774245846708e+00,4.857142857142857095e-01,6.649763035932490993e+02
-2.180000000000000071e+01,2.996409615905383905e+00,5.142857142857142350e-01,7.221347174331974657e+02
-2.182000000000000028e+01,3.247964063276482793e+00,5.428571428571428159e-01,7.827593392496323759e+02
-2.189000000000000057e+01,3.515758756793375905e+00,5.714285714285713969e-01,8.472978603872035137e+02
-2.194000000000000128e+01,3.802036231842966352e+00,5.999999999999999778e-01,9.162907318741549716e+02
-2.203000000000000114e+01,4.109538190987040096e+00,6.285714285714285587e-01,9.903987040278768745e+02
-2.203000000000000114e+01,4.441665608719556957e+00,6.571428571428571397e-01,1.070441411701413472e+03
-2.205999999999999872e+01,4.802708666767812495e+00,6.857142857142857206e-01,1.157452788691042997e+03
-2.217000000000000171e+01,5.198186591267086598e+00,7.142857142857143016e-01,1.252762968495368114e+03
-2.219000000000000128e+01,5.635367154162631564e+00,7.428571428571428825e-01,1.358123484153194340e+03
-2.275000000000000000e+01,6.124093443193268094e+00,7.714285714285714635e-01,1.475906519809577958e+03
-2.292000000000000171e+01,6.678165611759751208e+00,8.000000000000000444e-01,1.609437912434100554e+03
-2.301999999999999957e+01,7.317794988636342701e+00,8.285714285714286254e-01,1.763588592261359054e+03
-2.337000000000000099e+01,8.074315971183871454e+00,8.571428571428570953e-01,1.945910149055313013e+03
-2.339999999999999858e+01,9.000222823110053838e+00,8.857142857142856762e-01,2.169053700369522630e+03
-2.346000000000000085e+01,1.019392436855312667e+01,9.142857142857142572e-01,2.456735772821303271e+03
-2.373999999999999844e+01,1.187635220302683869e+01,9.428571428571428381e-01,2.862200880929467985e+03
-2.380000000000000071e+01,1.475248158294362177e+01,9.714285714285714191e-01,3.555348061489413340e+03
-2.423000000000000043e+01,nan,1.000000000000000000e+00,inf
-1.960000000000000142e+01,7.106618629735256265e-02,3.030303030303030387e-02,3.077165866675365891e+01
-2.042000000000000171e+01,1.443888151993855118e-01,6.060606060606060774e-02,6.252035698133392572e+01
-2.048999999999999844e+01,2.201158886935909720e-01,9.090909090909091161e-02,9.531017980432488912e+01
-2.058999999999999986e+01,2.984104653117926609e-01,1.212121212121212155e-01,1.292117314800062218e+02
-2.107999999999999829e+01,3.794527743447488888e-01,1.515151515151515194e-01,1.643030512912762902e+02
-2.107999999999999829e+01,4.634427146931895947e-01,1.818181818181818232e-01,2.006706954621512295e+02
-2.107999999999999829e+01,5.506028255080790412e-01,2.121212121212121271e-01,2.384110234449982215e+02
-2.123999999999999844e+01,6.411818397188903118e-01,2.424242424242424310e-01,2.776317365982794740e+02
-2.139000000000000057e+01,7.354589633222506917e-01,2.727272727272727071e-01,3.184537311185345629e+02
-2.142000000000000171e+01,8.337490659060750042e-01,3.030303030303030387e-01,3.610133455373305083e+02
-2.146999999999999886e+01,9.364090256539593371e-01,3.333333333333333148e-01,4.054651081081642587e+02
-2.162000000000000099e+01,1.043845551369647184e+00,3.636363636363636465e-01,4.519851237430572723e+02
-2.167000000000000171e+01,1.156524914347550226e+00,3.939393939393939226e-01,5.007752879124892615e+02
-2.167000000000000171e+01,1.274985178522031637e+00,4.242424242424242542e-01,5.520685823000397932e+02
-2.176999999999999957e+01,1.399851740347149098e+00,4.545454545454545303e-01,6.061358035703156020e+02
-2.201999999999999957e+01,1.531857315035252132e+00,4.848484848484848619e-01,6.632942174102641957e+02
-2.201999999999999957e+01,1.671867988976210029e+00,5.151515151515151381e-01,7.239188392266989922e+02
-2.207999999999999829e+01,1.820917691372448299e+00,5.454545454545454142e-01,7.884573603642700164e+02
-2.217999999999999972e+01,1.980254577023606410e+00,5.757575757575758013e-01,8.574502318512217016e+02
-2.217999999999999972e+01,2.151404628186936119e+00,6.060606060606060774e-01,9.315582040049434909e+02
-2.217999999999999972e+01,2.336260766001108102e+00,6.363636363636363535e-01,1.011600911678479861e+03
-2.230000000000000071e+01,2.537210828332816970e+00,6.666666666666666297e-01,1.098612288668109613e+03
-2.237999999999999901e+01,2.757326717026407525e+00,6.969696969696970168e-01,1.193922468472434730e+03
-2.244000000000000128e+01,3.000653543026006620e+00,7.272727272727272929e-01,1.299282984130260957e+03
-2.251999999999999957e+01,3.272669791655067328e+00,7.575757575757575690e-01,1.417066019786644119e+03
-2.273000000000000043e+01,3.581056379702463932e+00,7.878787878787878451e-01,1.550597412411166715e+03
-2.273000000000000043e+01,3.937062568679965846e+00,8.181818181818182323e-01,1.704748092238425443e+03
-2.294999999999999929e+01,4.358128519705264381e+00,8.484848484848485084e-01,1.887069649032379857e+03
-2.317000000000000171e+01,4.873471594333924628e+00,8.787878787878787845e-01,2.110213200346589474e+03
-2.317000000000000171e+01,5.537864371358823590e+00,9.090909090909090606e-01,2.397895272798370115e+03
-2.328000000000000114e+01,6.474273397012781928e+00,9.393939393939394478e-01,2.803360380906535738e+03
-2.437000000000000099e+01,8.075075199691639227e+00,9.696969696969697239e-01,3.496507561466481093e+03
-2.444000000000000128e+01,nan,1.000000000000000000e+00,inf
